questionId,currentTopic,proposedTopic,confidence,status,questionNo,assetUrl,sourceStatus,answerVerified,reason
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-07,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-07.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-08,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-08.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-09,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-09.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-10,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-10.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-11,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-11.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-01,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-01.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-02,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-02.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-03,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-03.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-04,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-04.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-05,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-05.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-06,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-06.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-07,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-07.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-08,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-08.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-09,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-09.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-10,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-10.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-11,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-11.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-12,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,12,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-12.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-13,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,13,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-13.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-14,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,14,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-14.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-15,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,15,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-15.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-16,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,16,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-16.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-17,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,17,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-17.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-18,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,18,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-18.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-19,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,19,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-19.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-20,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,20,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-20.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-21,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,21,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-21.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-22,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,22,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-22.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-23,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,23,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-23.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-24,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,24,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-24.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-25,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,25,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-25.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-26,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,26,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-26.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-27,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,27,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-27.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-28,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,28,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-28.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-29,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,29,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-29.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-30,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,30,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-30.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-31,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,31,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-31.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-32,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,32,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-32.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-33,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,33,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-33.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-34,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,34,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-34.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-35,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,35,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-35.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-36,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,36,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-36.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-37,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,37,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-37.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-38,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,38,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-38.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-39,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,39,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-39.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-40,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,40,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-40.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-41,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,41,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-41.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-42,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,42,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-42.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-43,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,43,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-43.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-44,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,44,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-44.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-45,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,45,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-45.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-46,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,46,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-46.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-47,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,47,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-47.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-48,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,48,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-48.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-49,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,49,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-49.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-50,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,50,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-50.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-51,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,51,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-51.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-52,Denklemler ve Eşitsizlikler,Problemler,HIGH,REMAP,52,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-denklemler-ve-esitsizliklerle-ilgili-uygulamalar-cozumlu-52.jpg,pending-official-answer-verification,False,Kaynak chapter 'Denklemler ve Eşitsizliklerle İlgili Uygulamalar' olduğundan canonical konu 'Problemler' olmalı.
